absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement
3.7,1.2505,5564.525,3775.6501,0.0,5453.6,0.0,269.45,0.0,7473.825,0.0,0.0,83.424995,24.0,0.0,0.0,3.8,0.0,0.0,0.0,1.0,987.95,0.0,0.0,972.7,978.775,0.0,0.0,64.675,984.875,250.0,1.4,0.0,0.0025,0.0,220.6855,-3.30175,0.0,278.45,92.925,56192.273,2.8,-1.075,2.55,0.0,0.0
3.5,1.2525,5631.7,0.0,0.0,5053.1,-0.25,268.8,0.0,0.0,0.0,0.0,86.5,24.0,0.0,0.0,3.8,0.0,0.0,0.0,1.0,987.3,0.0,0.0,972.075,978.175,1.85,0.0,61.7,984.3,250.0,1.4,0.0,0.0,0.025,233.69699,-8.22375,0.0,278.5,100.0,56540.95,2.875,-1.125,2.65,0.0,0.0
3.5749998,1.2465,4890.3,0.0,0.0,3350.4,-1.0,269.1,0.0,0.0,0.0,0.0,96.15,24.0,0.0,0.0,3.8,0.0,0.0,0.0,1.0,986.65,0.0,0.0,971.45,977.55,3.6000001,0.0,59.75,983.65,250.0,1.4,0.0,0.0075,0.1,246.513,-14.03975,0.0,278.65,100.0,58187.45,3.0749998,-0.85,2.95,0.0,0.0
3.725,1.2415,5014.675,0.0,0.0,1866.2,-0.25,269.65,0.0,0.0,0.0,0.0,88.625,24.0,0.0,0.0,3.8,0.0,0.0,0.0,1.0,986.2,0.0,0.0,971.05,977.15,0.075,0.0,58.6,983.175,250.0,1.4,0.0,0.022499999,0.075,259.3795,-20.45175,0.0,279.025,100.0,58864.85,3.3,-0.5,3.25,0.0,0.0
3.85,1.2425001,6815.0,0.0,0.0,2026.6499,0.0,270.1,0.0,0.0,0.0,0.0,62.975,24.0,0.0,0.0,3.75,0.0,0.0,0.0,1.0,985.725,0.0,0.0,970.7,976.75,0.0,0.0,58.0,982.85,250.0,1.2,0.0,0.02,0.0,272.655,-27.14075,0.0,279.475,85.35,57857.55,3.9,-0.35,3.9,0.0,0.0
4.0,1.2385,4508.987,0.0,0.0,2429.85,0.0,270.65,0.0,0.0,0.0,0.0,71.775,24.0,0.0,0.0,2.225,0.0,0.0,0.0,1.0,985.35,0.0,0.0,970.275,976.3,0.0,0.0,58.85,982.35,250.0,0.8,0.0,0.03,0.0,286.80676,-33.74825,0.0,279.7,81.475,57206.273,4.475,0.025,4.475,0.0,0.0
4.125,1.23575,4824.15,0.0,0.0,2141.45,0.0,271.1,0.0,0.0,0.0,0.0,99.1,24.0,0.0,0.0,0.72499996,0.0,0.0,0.0,1.0,985.0,0.0,0.0,969.9,976.0,0.0,0.0,60.449997,982.0,250.0,0.8,0.0,0.05,0.1,302.38376,-39.84275,0.0,279.7,100.0,57683.45,4.95,0.47500002,4.95,0.0,0.0
4.25,1.234,3381.05,0.0,0.0,1802.7,0.0,271.5,0.0,0.0,0.0,0.0,99.75,24.0,0.0,0.0,0.72499996,0.0,0.0,0.0,1.0,985.15,0.005,0.5,970.05,976.075,0.0,0.0,61.75,982.15,250.0,0.7,0.0,0.05,0.1,319.8945,-44.89,0.0,279.6,100.0,57483.65,4.5,1.2,4.325,0.0,0.0
4.4,1.23725,1845.2,0.0,0.0,1553.3,0.0,271.95,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.72499996,0.0,0.0,0.0,1.0,986.0,0.0025,0.25,970.75,976.8,0.0,0.0,67.075,982.825,250.0,0.7,0.0,0.04,0.075,339.48627,-48.2735,0.0,278.875,100.0,55701.574,2.85,1.925,1.925,0.0,0.0
4.6,1.2425001,1838.0,0.0,0.0,1491.0,0.0,272.5,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.17500001,0.0,0.0,0.0,1.0,986.9,0.0,0.0,971.65,977.7,0.0,0.0,74.575005,983.775,250.0,0.7,0.0,0.022499999,0.0,180.5015,-49.439,0.1,278.2,100.0,50828.074,1.5,1.4,0.10000001,0.0,0.0
4.6,1.24475,1934.85,0.0,0.0,1652.35,0.0,272.5,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.075,0.0,0.0,0.0,1.0,986.775,0.0,0.0,971.525,977.6,0.0,0.0,77.8,983.7,250.0,0.7,0.0,0.02,0.0,19.956,-48.24325,0.05,278.125,100.0,44740.8,1.3,0.0,1.3,0.0,0.0
4.6749997,1.2465,2016.6,0.0,0.0,1615.325,0.0,272.67502,0.0,0.0,0.0,0.0,98.625,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,986.2,0.0,0.0,970.95,977.05,0.0,0.0,82.375,983.15,250.0,0.7,0.0,0.0075,0.0,39.58,-44.91475,0.0,277.95,100.0,43573.074,1.75,-0.75,1.625,0.0,0.0
4.6499996,1.2507501,3668.6,0.0,0.0,2330.7,-0.25,272.55,0.0,0.0,0.0,0.0,83.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,985.7,0.0,0.0,970.525,976.6,1.35,0.0,85.9,982.75,250.0,0.7,0.0,0.0,0.0,57.137253,-39.90575,0.0,278.1,100.0,44223.85,1.7,-1.0,1.4,0.0,0.0
4.45,1.2544999,6494.3,0.0,0.0,3928.2,-1.0,272.05,0.0,0.0,0.0,0.0,56.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,985.0,0.0,0.0,969.9,976.0,17.05,0.0,87.9,982.2,250.0,0.7,0.0,0.0,0.0,72.756004,-33.834,0.0,278.375,100.0,40764.176,1.775,-1.1,1.375,0.0,0.0
4.3,1.2555001,6428.275,0.0,0.0,4575.025,-1.0,271.625,0.0,0.0,0.0,0.0,56.575,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,984.175,0.0,0.0,969.1,975.2,31.5,0.0,87.05,981.325,250.0,0.7,0.0,0.0,0.0,86.938995,-27.235,0.0,278.85,100.0,40756.33,1.7,-1.2,1.2,0.0,0.0
4.125,1.256,7079.45,0.0,0.0,4628.2,-1.0,271.05,0.0,0.0,0.0,0.0,59.625,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,983.15,0.0,0.0,968.125,974.25,38.9,0.0,84.8,980.375,250.0,0.7,0.0,0.0,0.0,100.23425,-20.543,0.0,278.85,98.425,43347.65,1.725,-1.3,1.125,0.0,0.0
4.1499996,1.24975,7155.35,0.0,0.0,4101.6,-1.0,271.025,0.0,0.0,0.0,0.0,74.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,982.45,0.0,0.0,967.35,973.45,48.6,0.0,80.3,979.55,250.0,0.65,0.0,0.0,0.0,113.111,-14.118,0.0,278.65,98.025,47996.676,1.5,-1.175,0.95,0.0,0.0
4.25,1.24275,4822.85,0.0,0.0,3062.65,-1.0,271.4,0.0,0.0,0.0,0.0,95.575,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,982.125,0.0025,0.25,967.05,973.1,54.325,0.0,76.475,979.175,250.0,0.6,0.0,0.0025,0.1,125.93075,-8.28075,0.0,278.875,99.95,51227.074,1.4,-1.325,0.425,0.0,0.0
4.3500004,1.243,5668.325,0.0,0.0,2982.725,-1.0,271.7,0.0,0.0,0.0,0.0,78.674995,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,981.675,0.01,0.75,966.55005,972.625,36.825,0.0,77.325,978.69995,250.0,0.775,0.0,0.0025,0.1,138.942,-3.3285,0.0,278.8,96.525,50793.727,2.15,-2.1,0.375,0.0,0.0
4.275,1.24025,6935.25,3840.875,4.8,4463.65,-1.0,271.475,5.1499996,9298.65,0.0,0.0,60.550003,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,980.875,0.0025,0.25,965.725,971.75,9.875,0.0,75.7,977.85,250.0,0.8,0.0,0.005,0.0,152.27225,0.46175003,0.0,278.65,92.525,53561.375,2.35,-2.125,1.0,0.0,0.0
4.025,1.24225,5840.7,48641.273,21.825,3729.675,0.0,270.6,22.75,50237.824,0.0,0.0,52.8,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,980.075,0.0,0.0,964.875,970.95,0.0,0.0,75.4,977.025,250.0,0.8,0.0,0.0,0.0,165.92,2.85625,0.0,278.25,74.725,54538.824,2.325,-2.0,1.25,0.0,0.0
4.1,1.238,4851.962,96271.95,29.375,311.45,0.0,270.975,25.525,86931.08,14.75,26537.525,42.325,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,979.075,0.0,0.0,963.825,969.875,0.0,0.0,75.65,975.94995,250.0,0.8,0.0,0.0,0.0,179.76575,3.6925,0.0,277.875,56.625,54483.773,2.325,-2.025,1.2,0.0,0.0
4.225,1.234,3653.55,97158.1,22.3,335.125,0.0,271.325,20.85,83536.48,4.3,34251.95,86.85,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,978.325,0.0,0.0,963.15,969.175,0.0,0.0,74.4,975.225,250.0,0.6,0.0,0.015,0.0,193.61499,2.91075,0.0,277.85,99.7,54333.977,2.65,-1.8,1.875,0.0,0.0
4.375,1.23075,1896.0,50798.65,5.375,406.8,0.0,271.82498,5.3,47063.074,0.0,7714.4746,97.525,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,978.25,0.0025,0.25,963.125,969.125,0.0,0.0,72.425,975.15,250.0,0.3,0.0,0.03,0.075,207.272,0.56624997,0.0,278.2,100.0,48432.824,2.3,-0.85,2.15,0.0,0.0
4.3,1.2344999,3093.425,4589.95,0.0,542.35,0.0,271.625,0.0,9518.5,0.0,0.0,99.175,24.0,0.125,0.125,0.125,0.125,0.125,0.0,1.0,978.7,0.0175,0.75,963.575,969.6,0.0,0.0,73.625,975.625,250.0,0.3,0.0,0.0175,0.175,220.6135,-3.1805,0.025,278.15002,100.0,28300.525,1.65,0.075,1.65,0.0,0.0
4.475,1.23575,757.475,0.0,0.0,495.44998,0.0,272.1,0.0,0.0,0.0,0.0,99.975,24.0,0.2,0.075,0.2,0.2,0.2,0.0,1.0,979.65,0.0175,1.0,964.45,970.475,0.0,0.0,79.6,976.55,250.0,0.425,0.0,0.0175,0.35,233.6345,-8.09725,0.15,277.425,100.0,9944.875,2.85,1.675,2.1,0.0,0.0
4.875,1.23725,585.0,0.0,0.0,443.35,0.0,273.275,0.0,0.0,0.0,0.0,100.0,24.0,0.2,0.0,0.2,0.2,0.2,0.0,1.0,980.75,0.065,2.0,965.5,971.5,0.0,0.0,90.899994,977.6,250.0,0.65,0.0,0.0175,0.5,246.45724,-13.90975,0.275,276.15,100.0,2827.1,2.9,2.775,0.95,0.0,0.0
4.975,1.2395,945.5,0.0,0.0,660.475,0.0,273.5,0.0,0.0,0.0,0.0,100.0,24.0,0.325,0.15,0.325,0.22500001,0.325,0.0,1.0,981.45,0.049999997,2.5,966.1,972.15,0.0,0.0,94.95,978.225,250.0,1.05,0.0,0.0075,0.4,259.3265,-20.32,0.25,275.625,100.0,3289.625,1.625,1.625,0.2,0.0,0.0
4.9,1.2415,1401.0,0.0,0.0,889.175,0.0,273.325,0.0,0.0,0.0,0.0,100.0,24.0,0.65,0.35000002,0.65,0.45000002,0.65,0.0,1.0,981.675,0.060000002,3.0,966.325,972.375,0.0,0.0,95.375,978.45,250.0,1.2,0.0,0.0,0.5,272.6005,-27.008749,0.2,275.425,100.0,3347.55,1.075,0.95,0.5,0.0,0.0
4.725,1.2444999,2012.95,0.0,0.0,945.95,-1.0,272.825,0.0,0.0,0.0,0.0,100.0,24.0,2.075,1.425,2.075,1.85,2.075,0.0,1.0,981.7,0.11,3.0,966.4,972.42505,4.15,0.0,94.899994,978.525,250.0,1.25,0.0,0.0,0.65,286.74475,-33.61725,0.15,275.25,100.0,3446.2,0.85,0.25,0.8,0.0,0.0
4.5,1.247,2315.525,0.0,0.0,510.05,-1.0,272.2,0.0,0.0,0.0,0.0,100.0,24.0,3.525,1.45,3.525,3.2,3.4,0.0,1.0,981.725,0.03,3.0,966.4,972.45,9.075,0.0,93.75,978.57495,250.0,1.625,0.0,0.0,0.775,302.30624,-39.71475,0.075,275.075,100.0,3268.825,0.875,-0.225,0.8,0.0,0.0
4.4,1.249,2542.45,0.0,0.0,1363.9,-1.0,271.9,0.0,0.0,0.0,0.0,100.0,24.0,3.825,0.275,3.825,3.125,3.625,0.0,1.0,981.5,0.0075,1.5,966.15,972.25,10.425,0.0,94.85,978.35,250.0,1.8499999,0.0,0.0,0.47500002,319.7925,-44.7695,0.0,275.05,100.0,4243.7,1.1,-0.6,0.9,0.0,0.0
4.3500004,1.2507501,2620.85,0.0,0.0,2147.65,-1.0,271.7,0.0,0.0,0.0,0.0,100.0,24.0,3.825,0.0,3.825,1.725,3.625,0.0,1.0,981.05,0.0,0.0,965.75,971.85,15.150001,0.0,95.95,977.95,250.0,1.925,0.0,0.0,0.25,339.35223,-48.165,0.0,275.17502,100.0,7649.55,1.2,-0.57500005,1.075,0.0,0.0
4.125,1.25325,2650.7998,0.0,0.0,2505.5,-1.0,271.125,0.0,0.0,0.0,0.0,100.0,24.0,3.825,0.0,3.825,0.275,3.475,0.0,1.0,980.575,0.0,0.0,965.35,971.45,21.1,0.0,95.625,977.6,250.0,2.0,0.0,0.0,0.1,180.33775,-49.347,0.0,275.3,100.0,14518.5,1.1500001,-0.45,1.05,0.0,0.0
3.9,1.256,2697.7,0.0,0.0,2411.4,-1.0,270.425,0.0,0.0,0.0,0.0,65.9,24.0,3.825,0.0,3.825,0.0,3.125,0.0,1.0,980.05,0.0,0.0,964.9,971.05,25.8,0.0,95.2,977.15,250.0,2.2,0.0,0.0,0.025,19.776,-48.16225,0.0,275.15,65.9,23321.275,1.15,-0.45,1.05,0.0,0.0
3.75,1.258,2605.7476,0.0,0.0,660.9,-1.0,269.925,0.0,0.0,0.0,0.0,18.475,24.0,3.825,0.0,3.825,0.0,1.725,0.0,1.0,979.575,0.0,0.0,964.35,970.475,28.8,0.0,94.425,976.65,250.0,2.6,0.0,0.0,0.0,39.39575,-44.85225,0.0,274.7,18.475,33352.85,1.4,-0.5,1.3,0.0,0.0
3.6,1.2595,2605.7476,0.0,0.0,660.9,-1.0,269.45,0.0,0.0,0.0,0.0,17.225,24.0,3.7,0.0,3.825,0.0,0.275,0.0,1.0,979.15,0.0,0.0,963.9,970.0,31.625,0.0,92.375,976.175,250.0,2.6,0.0,0.0,0.0,56.959,-39.8575,0.0,274.75,17.225,39816.727,1.55,-0.7,1.35,0.0,0.0
2.7,1.2755,2605.7476,0.0,0.0,28.200003,-1.0,265.85,0.0,0.0,0.0,0.0,2.45,24.0,3.475,0.0,3.825,0.0,0.0,0.0,1.0,977.85,0.0,0.0,962.65,968.85,30.05,0.0,93.4,975.07495,250.0,2.6,0.0,0.0,0.0,100.085,-20.505249,0.0,274.4,2.45,35555.727,1.8499999,-1.25,1.3,0.0,0.0
2.525,1.2795,2605.7476,0.0,0.0,28.2,-1.0,265.075,0.0,0.0,0.0,0.0,1.2,24.0,3.125,0.0,3.825,0.0,0.0,0.0,1.0,977.7,0.0,0.0,962.475,968.675,24.45,0.0,94.375,974.925,250.0,3.25,0.0,0.0,0.0,112.96775,-14.0755,0.0,274.05,1.2,33272.547,1.75,-1.2,1.3,0.0,0.0
1.6,1.307,4300.487,0.0,0.0,2567.9,-1.0,259.7,0.0,0.0,0.0,0.0,39.225,24.0,0.0,0.0,3.625,0.0,0.0,0.0,1.0,979.475,0.0,0.0,963.95,970.325,43.15,0.0,98.275,976.7,250.0,3.5,0.0,0.0,0.0,246.40575,-13.7735,0.0,269.4,39.225,23790.875,1.8,-1.025,1.45,0.0,0.0
1.55,1.3095,4672.35,0.0,0.0,3101.65,-1.0,259.325,0.0,0.0,0.0,0.0,94.05,24.0,0.0,0.0,3.475,0.0,0.0,0.0,1.0,980.025,0.0,0.0,964.45,970.8,46.975,0.0,98.525,977.2,250.0,3.5,0.0,0.0,0.0,259.27875,-20.182,0.0,269.3,94.05,22355.375,1.6,-0.75,1.4,0.0,0.0
1.55,1.31,4257.5,0.0,0.0,3471.0,-1.0,259.4,0.0,0.0,0.0,0.0,95.95,24.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,980.575,0.0,0.0,964.95,971.35,46.9,0.0,96.3,977.7,250.0,3.45,0.0,0.0,0.0,272.5515,-26.8705,0.0,268.95,95.95,27762.9,1.375,-0.45000002,1.3,0.0,0.0
1.6,1.30725,3951.5,0.0,0.0,2414.7,-1.0,259.6,0.0,0.0,0.0,0.0,87.125,24.0,0.0,0.0,1.725,0.0,0.0,0.0,1.0,981.2,0.0,0.0,965.5,971.9,41.25,0.0,93.8,978.25,250.0,3.3,0.0,0.0,0.0,286.68875,-33.48,0.0,268.225,87.125,39287.926,1.1500001,-0.2,1.1500001,0.0,0.0
1.5,1.3095,3465.3252,0.0,0.0,1534.9,-1.0,259.15,0.0,0.0,0.0,0.0,90.775,24.0,0.0,0.0,0.275,0.0,0.0,0.0,1.0,982.05005,0.0,0.0,966.325,972.7,20.125,0.0,94.45,979.1,250.0,3.3,0.0,0.0,0.0,302.23474,-39.58125,0.0,267.075,92.175,37337.348,1.175,-0.2,1.1500001,0.0,0.0
1.5,1.311,2795.225,0.0,0.0,553.525,-0.5,259.025,0.0,0.0,0.0,0.0,99.55,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,982.875,0.0,0.0,967.075,973.45,1.175,0.0,95.225,979.85,250.0,3.3,0.0,0.0,0.05,319.69598,-44.642,0.0,266.725,100.0,23236.375,1.5,0.1,1.5,0.0,0.0
1.6,1.3085,2125.675,0.0,0.0,590.375,0.0,259.65,0.0,0.0,0.0,0.0,99.85,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,983.5,0.0,0.0,967.7,974.05,0.0,0.0,93.3,980.45,250.0,3.3,0.0,0.0,0.075,339.223,-48.0485,0.0,266.975,99.925,9058.85,1.875,0.65,1.775,0.0,0.0
1.7,1.3045,1649.75,0.0,0.0,596.4,0.0,260.175,0.0,0.0,0.0,0.0,99.675,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,984.19995,0.01,1.5,968.44995,974.775,0.0,0.0,91.35,981.15,250.0,3.3,0.0,0.0,0.0,180.1765,-49.247498,0.0,267.2,99.775,11193.825,2.0,0.65,1.8499999,0.0,0.0
1.8,1.29925,1018.775,0.0,0.0,251.275,0.0,260.9,0.0,0.0,0.0,0.0,100.0,24.0,0.125,0.125,0.125,0.125,0.125,0.0,1.0,985.1,0.02,1.5,969.25,975.6,0.0,0.0,91.3,981.925,250.0,3.3,0.0,0.0,0.05,19.597,-48.07325,0.0,267.45,100.0,11463.575,2.15,0.7,2.05,0.0,0.0
2.0,1.2945,323.975,0.0,0.0,132.625,0.0,262.1,0.0,0.0,0.0,0.0,99.975,24.0,0.35000002,0.22500001,0.35000002,0.35000002,0.35000002,0.0,1.0,985.7,0.005,1.5,969.875,976.175,0.0,0.0,92.25,982.5,250.0,3.3,0.0,0.0,0.075,39.210503,-44.781998,0.0,267.925,99.975,9144.05,2.475,0.92499995,2.3,0.0,0.0
2.0749998,1.293,329.5,0.0,0.0,116.95,0.0,262.725,0.0,0.0,0.0,0.0,99.525,24.0,0.35000002,0.0,0.35000002,0.35000002,0.35000002,0.0,1.0,986.35,0.0,0.0,970.575,976.85,0.0,0.0,92.5,983.175,250.0,3.3,0.0,0.0,0.0,56.779,-39.8015,0.0,268.4,99.625,11343.575,2.4,0.8,2.3,0.0,0.0
2.25,1.291,696.4,0.0,0.0,130.8,0.0,263.6,0.0,0.0,0.0,0.0,99.625,24.0,0.35000002,0.0,0.35000002,0.22500001,0.35000002,0.0,1.0,987.2,0.0025,0.75,971.5,977.725,0.0,0.0,93.4,984.1,250.0,3.3,0.0,0.0,0.075,72.418,-33.747,0.025,268.925,99.875,10772.425,2.45,0.95,2.3,0.0,0.0
2.425,1.28775,1032.475,0.0,0.0,159.45,0.0,264.55,0.0,0.0,0.0,0.0,100.0,24.0,0.4,0.05,0.4,0.05,0.4,0.0,1.0,988.0,0.0175,3.0,972.3,978.525,0.0,0.0,93.325,984.825,250.0,3.375,0.0,0.0,0.22500001,86.621,-27.155,0.1,269.4,100.0,6307.6,2.35,1.25,1.9749999,0.0,0.0
2.725,1.2825,707.25,0.0,0.0,308.6,0.0,265.875,0.0,0.0,0.0,0.0,100.0,24.0,0.725,0.32500002,0.725,0.375,0.725,0.0,1.0,988.8,0.015,3.0,973.075,979.325,0.0,0.0,91.1,985.6,250.0,3.5,0.0,0.0,0.3,99.933,-20.460499,0.125,270.0,100.0,4740.0,2.1,1.725,1.1,0.0,0.0
3.05,1.27625,775.975,0.0,0.0,491.2,0.0,267.35,0.0,0.0,0.0,0.0,100.0,24.0,0.85,0.125,0.85,0.5,0.725,0.0,1.0,989.625,0.0075,2.25,973.925,980.175,0.0,0.0,89.95,986.4,250.0,3.8999999,0.0,0.0,0.3,112.823,-14.02575,0.2,270.9,100.0,6342.05,2.1,2.025,0.5,0.0,0.0
3.4,1.2715,1399.225,0.0,0.0,490.275,0.0,268.65,0.0,0.0,0.0,0.0,100.0,24.0,1.3,0.425,1.3,0.9,0.975,0.0,1.0,990.425,0.04,3.0,974.80005,981.0,0.0,0.0,90.2,987.19995,250.0,4.425,0.0,0.0,0.2,125.65425,-8.172501,0.125,271.875,100.0,12822.325,2.175,2.125,0.45,0.0,0.0
3.625,1.269,2164.5,0.0,0.0,495.1,-0.25,269.35,0.0,0.0,0.0,0.0,89.725,24.0,1.9749999,0.675,1.9749999,1.25,1.625,0.0,1.0,991.3,0.03,3.0,975.7,981.9,0.1,0.0,89.075,988.1,250.0,4.5,0.0,0.0,0.05,138.67775,-3.19925,0.0,272.65,90.1,25315.15,2.4,2.4,0.17500001,0.0,0.0
3.75,1.2665,2605.7476,4950.3,5.7,1070.25,-1.0,269.75,5.6,10077.35,0.0,0.0,56.15,24.0,2.125,0.17500001,2.125,1.3,1.75,0.75,1.0,992.175,0.0,0.0,976.5,982.675,1.225,0.0,87.45,988.9,250.0,4.5,0.0,0.0,0.0,152.022,0.61625,0.0,273.25,56.175,34145.273,3.0,2.875,-0.75,0.0,0.0
3.75,1.266,3290.837,53334.875,23.45,2459.0,-0.25,269.75,22.225,50070.727,3.425,6181.15,50.175,24.0,2.125,0.0,2.125,0.85,1.7,1.0,0.75,993.15,0.0,0.0,977.45,983.65,0.2,0.0,84.149994,989.85,250.0,4.5,0.0,0.0,0.0,165.688,3.03675,0.0,273.3,50.175,40469.375,3.55,3.2,-1.55,0.0,0.0
3.6,1.26775,3569.75,102961.65,31.425,3114.825,0.0,269.275,30.3,94492.625,12.725,29115.977,88.85,24.0,2.125,0.0,2.125,0.17500001,1.4,1.0,0.0,994.25,0.0,0.0,978.575,984.75,0.0,0.0,80.8,990.94995,250.0,4.5,0.0,0.0,0.0,179.55624,3.8985,0.0,273.125,88.85,50130.574,3.725,3.125,-1.9749999,0.0,0.0
3.6,1.2695,3688.4,104701.1,24.325,3268.125,0.0,269.17502,24.15,97988.23,4.675,31368.125,80.625,24.0,1.9749999,0.0,2.125,0.0,1.3,1.0,0.5,995.25,0.0,0.0,979.575,985.775,0.0,0.0,81.424995,992.0,250.0,4.325,0.0,0.0,0.0,193.43076,3.13975,0.0,272.975,80.625,49081.35,3.5,2.95,-1.8499999,0.0,0.0
3.55,1.2737501,3745.7,57484.574,6.725,3598.85,0.0,269.15,6.675,55492.8,0.0,8433.3,50.525,24.0,1.75,0.0,2.125,0.0,0.85,0.75,1.0,996.4,0.0,0.0,980.69995,986.9,0.0,0.0,83.75,993.15,250.0,4.0,0.0,0.0,0.0,207.11426,0.81425,0.0,272.95,50.525,45300.3,3.05,2.7,-1.3499999,0.0,0.0
3.375,1.2775,3652.4868,6370.075,0.0,3583.7,0.0,268.45,0.0,12003.85,0.0,0.0,38.825,24.0,1.75,0.0,2.125,0.0,0.17500001,0.0,1.0,997.35,0.0,0.0,981.75,987.94995,0.0,0.0,78.8,994.19995,250.0,4.0,0.0,0.0,0.0,220.48074,-2.91825,0.0,273.125,38.825,50611.727,3.0,2.65,-1.3499999,0.0,0.0
3.125,1.283,3908.025,0.0,0.0,3158.925,-0.25,267.475,0.0,0.0,0.0,0.0,59.55,24.0,1.75,0.0,2.125,0.0,0.0,0.0,1.0,998.325,0.0,0.0,982.75,988.975,1.35,0.0,74.4,995.25,250.0,4.0,0.0,0.0,0.0,233.522,-7.8252497,0.0,273.15002,59.55,51005.85,2.675,2.4,-1.2,0.0,0.0
3.0,1.28775,3544.95,0.0,0.0,2631.925,-1.0,267.1,0.0,0.0,0.0,0.0,82.2,24.0,1.7,0.0,2.125,0.0,0.0,0.0,1.0,999.45,0.0025,0.75,983.80005,990.05005,10.075001,0.0,75.0,996.35,250.0,4.0,0.0,0.0,0.0,246.35925,-13.6315,0.0,272.95,82.2,50098.324,2.5,2.3,-0.92499995,0.0,0.0
3.05,1.28825,2992.55,0.0,0.0,2005.45,-1.0,267.3,0.0,0.0,0.0,0.0,97.1,24.0,1.4,0.0,2.125,0.0,0.0,0.0,1.0,1000.4,0.0,0.0,984.7,991.0,18.4,0.0,76.575,997.3,250.0,4.0,0.0,0.0,0.0,259.236,-20.0385,0.0,272.45,97.1,46027.523,2.45,2.3,-0.9,0.0,0.0
3.175,1.28775,2457.825,0.0,0.0,1509.525,-1.0,267.75,0.0,0.0,0.0,0.0,97.975,24.0,1.3,0.0,2.125,0.0,0.0,0.0,1.0,1001.275,0.0125,0.75,985.575,991.85,21.75,0.0,78.025,998.15,250.0,4.05,0.0,0.0,0.075,272.508,-26.7265,0.0,272.3,97.975,35098.625,2.45,2.35,-0.7,0.0,0.0
3.3,1.2865,2228.575,0.0,0.0,1249.575,-1.0,268.225,0.0,0.0,0.0,0.0,98.25,24.0,2.0,1.15,3.275,1.15,1.15,0.0,1.0,1002.275,0.095,2.25,986.525,992.775,18.975,0.0,80.175,999.075,250.0,4.2,0.0,0.0,0.1,286.63824,-33.336998,0.0,272.275,98.25,24677.6,2.6,2.55,-0.5,0.0,0.0
3.325,1.2865,2559.975,0.0,0.0,1056.25,-1.0,268.375,0.0,0.0,0.0,0.0,97.825,24.0,2.125,0.85,4.1,2.0,2.0,0.0,1.0,1003.15,0.09,1.5,987.4,993.7,12.3,0.0,80.15,1000.0,250.0,4.3500004,0.0,0.0,0.1,302.169,-39.44075,0.0,272.075,97.825,20749.45,2.75,2.75,-0.175,0.0,0.0
3.25,1.288,2963.025,0.0,0.0,1008.35,-1.0,267.95,0.0,0.0,0.0,0.0,90.3,24.0,2.475,0.45000002,4.55,2.475,2.475,0.0,1.0,1003.875,0.0,0.0,988.2,994.5,4.1,0.0,77.625,1000.8,250.0,4.525,0.0,0.0,0.05,319.605,-44.50775,0.0,272.2,90.3,31070.75,3.0,3.0,0.1,0.0,0.0
